mes,material,sku,produto,cor,tamanho,construcao,padronagem,marca,decote,detalhe,loja,centro_distribuicao,idade_loja,uf_loja,cidade_loja,regiao_loja,bairro_loja,clima_loja,perfil_loja,porte_loja,estoque_unidades_inicio,estoque_unidades_fim,estoque_unidades,estoque_unidades_mediana,prop_dias_com_estoque,venda_unidades,venda_valor_total,preco_atual,preco_original,diff_preco,etiqueta,prop_dias_com_venda,total_observacoes_vendas,pedidos,pedidos_m1,pedidos_m2,pedidos_m3,pedidos_m4,pedidos_m5,pedidos_m6,pedidos_m7,pedidos_m8,pedidos_m9,pedidos_m10,pedidos_m11,pedidos_m12
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,8161e7ec-0165-49f9-8372-a5435ae3f16a,CD2,14.0,PR,PARANA,SUL,OLARIAS,1,2,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,81ab3cee-ef7a-4aea-bff3-1753fbc4523b,CD2,11.0,SP,SAO PAULO,SUDESTE,BELA VISTA,1,3,2,0.000,1.000,0.3870968,0.000,0.3870967741935484,1.000,69.99,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,8634d0e8-92db-4e08-843b-a34794e3b8d1,CD1,26.0,AL,ALAGOAS,NORDESTE,MANGABEIRA,3,3,3,0.000,1.000,1.1290323,1.000,0.7096774193548387,1.000,69.99,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,1354,0,0,0,24449,11938,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,8892c325-7ab7-4be5-a206-8405a320ebee,CD2,11.0,RJ,RIO DE JANEIRO,SUDESTE,RECREIO DOS BANDEIRANTES,2,3,2,0.000,1.000,0.4516129,0.000,0.45161290322580644,1.000,69.99,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,89fd1523-1e56-47e0-8cd9-16c3a2270e73,CD2,19.0,SC,SANTA CATARINA,SUL,SACO GRANDE,1,3,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,8ae712cf-9531-4610-8c94-8e9965700d41,CD2,6.0,SP,SAO PAULO,SUDESTE,MORUMBI,1,3,4,0.000,1.000,0.3548387,0.000,0.3548387096774194,1.000,62.99,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,8bb67d6a-6be9-4552-acd3-1229ba930a72,CD2,34.0,SP,SAO PAULO,SUDESTE,PARQUE MORUMBI,2,3,4,1.000,0.000,0.9032258,1.000,0.9032258064516129,1.000,68.98,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,8c86b6a8-87ec-4aa1-beff-e9627a9969bc,CD1,25.0,PE,PERNAMBUCO,NORDESTE,BOA VISTA,3,1,4,0.000,1.000,0.7857143,1.000,0.7857142857142857,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,14,1354,0,0,0,24449,11938,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,8ea62518-5775-493f-b094-d9acf48dd133,CD2,12.0,SP,SAO PAULO,SUDESTE,JARDIM CALIFORNIA,2,3,1,0.000,1.000,0.4516129,0.000,0.45161290322580644,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,910510f3-8eb0-447a-9e7c-b484a6c86743,CD2,29.0,GO,GOIAS,CENTRO-OESTE,SETOR JARDIM GOIAS,2,3,4,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,95e97bc5-43da-465b-be85-b9548a3d15fa,CD1,10.0,PA,PARA,NORTE,PARQUE VERDE,3,3,1,1.000,0.000,0.5161290,1.000,0.5161290322580645,1.000,69.99,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,1354,0,0,0,24449,11938,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,97f98cdf-dee2-4331-9f2a-d01716683cd1,CD2,7.0,RS,RIO GRANDE DO SUL,SUL,VILA RODRIGUES,1,3,2,2.000,2.000,2.0000000,2.000,1.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,9aaba454-0043-43ae-a1ca-5385f03f5444,CD1,26.0,PE,PERNAMBUCO,NORDESTE,BOA VIAGEM,3,3,4,0.000,0.000,0.8064516,0.000,0.4838709677419355,4.000,279.96,69.99,69.99,0.00,Não demarc,0.12903225806451613,31,1354,0,0,0,24449,11938,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,9ad6300d-4b63-4862-a982-86a202b97ccf,CD2,12.0,PR,PARANA,SUL,HELENA,2,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,9eb79b36-d688-4ff1-93c0-ddd3584e416e,CD2,17.0,PR,PARANA,SUL,AGUA VERDE,1,3,4,3.000,1.000,2.0322581,2.000,1.0,2.000,139.98,69.99,69.99,0.00,Não demarc,0.06451612903225806,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,9ff0de5c-f38e-4add-b884-82379068322a,CD2,0.0,TO,TOCANTINS,NORTE,LOTEAMENTO MANSOES DO LAGO,3,3,1,0.000,0.000,0.2903226,0.000,0.2903225806451613,1.000,69.99,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,a024f71d-0282-4a6c-94f6-35831f74049c,CD1,11.0,PE,PERNAMBUCO,NORDESTE,MAURICIO DE NASSAU,2,2,1,3.000,2.000,2.1290323,2.000,1.0,1.000,69.99,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,1354,0,0,0,24449,11938,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,a0c43629-9e1a-4139-b00f-63a1433d3524,CD1,12.0,CE,CEARA,NORDESTE,PARANGABA,3,2,2,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,1354,0,0,0,24449,11938,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,a2e1ab28-9949-47bb-9a7d-ad0615dc78fc,CD2,12.0,SP,SAO PAULO,SUDESTE,LAGEADINHO,1,2,1,2.000,2.000,2.0000000,2.000,1.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,a3222ccb-7070-4598-9a6a-15d2a8f29f0e,CD2,12.0,RJ,RIO DE JANEIRO,SUDESTE,CENTRO,2,3,2,0.000,1.000,0.3548387,0.000,0.3548387096774194,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,a73812d5-93b2-4792-bd9d-b26089637f68,CD2,10.0,MG,MINAS GERAIS,SUDESTE,MORADA DA COLINA,2,3,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,a7ac3653-db82-47e1-af19-c7a63cd56107,CD2,13.0,SP,SAO PAULO,SUDESTE,VILA OLIMPIA,1,3,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,a7cd823a-f045-4f51-9f9c-c112c325e9e8,CD3,17.0,AM,AMAZONAS,NORTE,ADRIANOPOLIS,3,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,168,0,0,0,3034,1353,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,a90f6d4f-d527-4f43-8290-b4e2b7b6339b,CD1,22.0,BA,BAHIA,NORDESTE,PIEDADE,3,1,1,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,1354,0,0,0,24449,11938,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,ac3a4b25-965b-4834-81a9-dad31b237682,CD2,7.0,MT,MATO GROSSO,CENTRO-OESTE,DOM AQUINO,3,3,3,0.000,1.000,0.3548387,0.000,0.3548387096774194,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
